Date,Product,Quantity,Price,Customer
2023-09-22,Product_3,4,43.40119316391439,Customer_96
2023-10-03,Product_5,5,48.59878397876511,Customer_43
2023-12-19,Product_7,6,56.019287272545725,Customer_78
2023-02-13,Product_4,6,42.660469145960626,Customer_5
2023-05-06,Product_8,9,23.540062180787892,Customer_8
2023-08-10,Product_1,1,59.85586395006364,Customer_44
2023-01-04,Product_3,6,38.54396843215606,Customer_44
2023-03-06,Product_7,6,62.034334802256836,Customer_3
2023-09-15,Product_6,7,24.302111691269303,Customer_16
2023-06-08,Product_6,5,35.76869085045437,Customer_20
2023-12-15,Product_1,7,65.0220813437834,Customer_94
2023-06-04,Product_5,5,29.62467593540803,Customer_40
2023-04-06,Product_3,8,25.60085758451777,Customer_52
2023-04-07,Product_10,6,25.543183162377122,Customer_48
2023-09-10,Product_3,3,79.2893947720115,Customer_54
2023-01-17,Product_1,4,66.43146181609202,Customer_2
2023-09-19,Product_8,6,79.34154753665176,Customer_54
2023-11-26,Product_4,6,99.02333177293744,Customer_59
2023-04-12,Product_1,6,24.167224408591586,Customer_54
2023-05-06,Product_8,5,17.42597989208977,Customer_60
2023-09-17,Product_5,2,53.90626224542376,Customer_25
2023-01-18,Product_3,10,66.64782088063114,Customer_42
2023-11-14,Product_1,6,60.16834391106398,Customer_80
2023-07-10,Product_6,4,19.77631241233098,Customer_18
2023-02-12,Product_1,3,29.566238762124375,Customer_27
2023-09-17,Product_9,6,70.86431180121686,Customer_4
2023-04-03,Product_1,8,31.393512007213648,Customer_80
2023-10-02,Product_4,7,79.4338070412829,Customer_77
2023-02-03,Product_1,10,82.82056941614627,Customer_34
2023-02-13,Product_3,8,79.91727162556515,Customer_29
2023-07-07,Product_3,2,18.48910313822303,Customer_69
2023-02-11,Product_7,3,19.913541230323663,Customer_54
2023-01-04,Product_6,2,37.32312919703172,Customer_57
2023-09-05,Product_3,1,11.753852696171576,Customer_81
2023-12-02,Product_3,10,88.65264948690697,Customer_65
2023-11-15,Product_4,5,45.704444482237186,Customer_45
2023-02-24,Product_6,10,11.875948828630818,Customer_9
2023-04-02,Product_9,6,46.12531500584066,Customer_87
2023-07-02,Product_6,3,55.43229464743775,Customer_75
2023-05-14,Product_6,5,24.385265735669613,Customer_14
2023-07-17,Product_1,7,32.478093430257765,Customer_7
2023-08-15,Product_4,7,83.10397829420336,Customer_73
2023-07-22,Product_8,3,25.253787569793055,Customer_71
2023-08-13,Product_3,7,58.97572443308056,Customer_85
2023-11-13,Product_7,3,77.76200989784299,Customer_76
2023-11-04,Product_1,2,76.37515102655587,Customer_16
2023-09-23,Product_9,10,53.39274921947231,Customer_14
2023-12-13,Product_2,10,57.270748555565234,Customer_27
2023-01-25,Product_3,7,92.9146419675377,Customer_2
2023-10-18,Product_5,1,26.078958345297625,Customer_100
2023-02-24,Product_3,9,10.157808955428862,Customer_13
2023-11-12,Product_1,8,88.70799384863534,Customer_94
2023-10-01,Product_9,2,79.91102571360204,Customer_82
2023-01-19,Product_1,6,96.09324606879663,Customer_92
2023-06-18,Product_6,6,90.84951748969102,Customer_52
2023-05-06,Product_1,4,28.165729883078605,Customer_24
2023-01-08,Product_10,8,24.803621890056796,Customer_92
2023-09-09,Product_10,3,67.16540897641778,Customer_78
2023-06-06,Product_9,7,28.39556763471392,Customer_4
2023-06-27,Product_5,7,33.834844503202014,Customer_82
2023-12-14,Product_7,8,33.5528284140841,Customer_14
2023-10-12,Product_2,5,86.57664273272886,Customer_70
2023-07-02,Product_2,9,18.756092349483378,Customer_65
2023-12-13,Product_10,1,40.652562017943254,Customer_24
2023-08-18,Product_1,9,76.38254931652799,Customer_4
2023-08-05,Product_6,9,78.12865867254321,Customer_47
2023-06-16,Product_2,7,38.27071407559003,Customer_32
2023-03-06,Product_4,7,37.176264476069406,Customer_72
2023-11-08,Product_2,3,65.04845425283759,Customer_4
2023-01-28,Product_1,5,91.34578622585221,Customer_55
2023-04-28,Product_3,10,84.24518020425363,Customer_37
2023-02-10,Product_1,4,95.1370710809983,Customer_96
2023-04-05,Product_8,3,96.48185935592508,Customer_28
2023-07-10,Product_2,7,11.547029923099771,Customer_80
2023-12-27,Product_8,10,88.71487506257793,Customer_4
2023-05-10,Product_7,5,88.52671764865734,Customer_55
2023-07-28,Product_9,7,37.676592565220005,Customer_78
2023-02-05,Product_9,6,45.58298393922922,Customer_14
2023-08-15,Product_8,3,91.18252618052038,Customer_83
2023-03-18,Product_7,5,81.3898755069657,Customer_52
2023-10-10,Product_4,1,10.066496228386734,Customer_23
2023-01-20,Product_3,9,21.84835282780788,Customer_69
2023-11-10,Product_9,8,46.38177415368624,Customer_87
2023-06-27,Product_6,7,14.328062524602371,Customer_17
2023-01-17,Product_4,8,56.54331472903558,Customer_47
2023-11-28,Product_10,4,19.939011530305088,Customer_5
2023-02-07,Product_2,9,80.9195259375218,Customer_80
2023-06-02,Product_2,10,42.386003155261996,Customer_96
2023-07-02,Product_10,6,95.93919269027676,Customer_83
2023-10-04,Product_10,5,19.57640303017265,Customer_30
2023-06-11,Product_2,1,93.83261091920585,Customer_7
2023-04-26,Product_10,8,70.19764860649013,Customer_35
2023-08-08,Product_7,9,38.64710173721645,Customer_5
2023-08-21,Product_10,10,81.00853035959553,Customer_41
2023-01-28,Product_1,8,47.148467979294814,Customer_2
2023-11-19,Product_7,8,23.280781658978494,Customer_16
2023-08-19,Product_6,8,59.360373158622025,Customer_99
2023-04-03,Product_9,2,58.48482727473491,Customer_68
2023-12-28,Product_6,10,21.927669374227108,Customer_87
2023-06-03,Product_9,6,85.70344998534038,Customer_37
2023-08-18,Product_7,8,82.70843878691502,Customer_41
2023-05-17,Product_6,3,76.3068780057756,Customer_53
2023-12-24,Product_10,3,23.42420512584809,Customer_18
2023-08-27,Product_7,1,90.30895458459642,Customer_45
2023-03-16,Product_3,10,55.04503099298233,Customer_69
2023-01-11,Product_3,5,94.60104838948821,Customer_23
2023-01-10,Product_1,2,65.52202066106531,Customer_70
2023-08-13,Product_3,5,56.795157731105306,Customer_13
2023-01-03,Product_10,6,19.032579592861204,Customer_35
2023-07-06,Product_5,6,72.02922532750424,Customer_53
2023-11-16,Product_7,9,97.26455788059982,Customer_37
2023-02-12,Product_6,4,17.96139917120075,Customer_76
2023-07-09,Product_4,7,35.591885379123156,Customer_16
2023-02-20,Product_5,9,87.5755284787529,Customer_55
2023-01-04,Product_4,5,66.14745883451369,Customer_9
2023-01-09,Product_1,5,44.377161591740126,Customer_47
2023-01-23,Product_4,10,80.62415145029104,Customer_94
2023-03-10,Product_1,4,48.609263339584516,Customer_87
2023-09-04,Product_5,2,10.158424860936968,Customer_85
2023-01-22,Product_10,8,21.27740758680937,Customer_30
2023-01-08,Product_7,5,57.44731191336369,Customer_66
2023-07-04,Product_3,5,23.962642590644137,Customer_97
2023-05-27,Product_6,7,75.88109522998913,Customer_46
2023-06-06,Product_2,10,90.72354350313938,Customer_36
2023-07-25,Product_9,2,59.16869791174669,Customer_55
2023-06-26,Product_8,7,79.88485485258103,Customer_23
2023-12-03,Product_6,9,40.51070463511812,Customer_42
2023-05-22,Product_4,7,81.67609468834605,Customer_82
2023-08-10,Product_8,5,11.811948937418368,Customer_17
2023-04-24,Product_6,4,69.55747580198198,Customer_97
2023-10-07,Product_4,2,79.36993596868686,Customer_5
2023-07-24,Product_4,5,26.23705990506919,Customer_67
2023-10-14,Product_9,3,19.169440818818885,Customer_28
2023-07-07,Product_4,10,11.371535401181777,Customer_74
2023-04-12,Product_5,5,40.33838338855527,Customer_20
2023-10-06,Product_4,3,11.404397957209572,Customer_72
2023-04-21,Product_2,3,31.392946555202183,Customer_65
2023-11-27,Product_4,9,87.3214904209821,Customer_22
2023-03-28,Product_9,5,97.1873058571439,Customer_34
2023-04-04,Product_9,8,79.96423044508163,Customer_57
2023-10-02,Product_4,6,64.84431806233731,Customer_17
2023-10-28,Product_2,4,44.87194645086015,Customer_96
2023-04-11,Product_9,3,15.900126542099361,Customer_6
2023-08-10,Product_9,9,52.89999468367722,Customer_39
2023-04-25,Product_5,4,81.62197839895019,Customer_10
2023-11-06,Product_6,8,60.49705458853492,Customer_53
2023-12-18,Product_9,8,22.910704956493223,Customer_2
2023-10-12,Product_6,10,24.987251514416315,Customer_7
2023-06-08,Product_8,4,71.95481451244967,Customer_68
2023-11-10,Product_10,10,23.56303204003226,Customer_85
2023-11-28,Product_3,1,91.84728466733877,Customer_30
2023-04-16,Product_7,10,35.89501994375604,Customer_92
2023-11-01,Product_9,4,86.26221215339416,Customer_23
2023-10-15,Product_4,9,45.4596389480027,Customer_82
2023-04-11,Product_9,3,57.50679200200459,Customer_11
2023-01-15,Product_3,3,79.15679279218662,Customer_18
2023-08-03,Product_5,7,64.15990742854864,Customer_22
2023-07-18,Product_5,9,61.690779063546124,Customer_74
2023-02-13,Product_10,4,12.710501861501983,Customer_93
2023-07-16,Product_2,2,44.00566948901888,Customer_34
2023-05-20,Product_3,10,14.213665459116024,Customer_94
2023-09-19,Product_9,10,52.50323349464433,Customer_40
2023-04-07,Product_10,2,50.7573720901191,Customer_68
2023-09-10,Product_9,1,62.87867193233471,Customer_99
2023-03-16,Product_3,5,82.39144107041137,Customer_9
2023-11-20,Product_6,3,16.213212293934376,Customer_93
2023-09-04,Product_3,10,33.697027092401356,Customer_24
2023-11-19,Product_7,6,36.47306137672859,Customer_83
2023-03-21,Product_1,5,37.36689866296548,Customer_17
2023-01-27,Product_9,5,81.45794167554803,Customer_36
2023-05-12,Product_6,3,58.77569769475794,Customer_80
2023-01-22,Product_2,3,68.3149572743479,Customer_44
2023-03-05,Product_9,5,69.70256642325043,Customer_16
2023-09-13,Product_9,9,88.72256496665358,Customer_75
2023-06-19,Product_6,10,20.98837384813564,Customer_29
2023-06-21,Product_9,2,76.90921275155529,Customer_60
2023-09-20,Product_2,1,36.90069593676355,Customer_100
2023-06-23,Product_2,9,26.137733928360536,Customer_63
2023-07-07,Product_8,6,42.791799045215456,Customer_38
2023-12-12,Product_10,8,19.536966301418296,Customer_51
2023-07-13,Product_2,4,88.45229381947425,Customer_16
2023-01-08,Product_5,3,55.147312717754765,Customer_41
2023-02-09,Product_4,5,32.26770968463197,Customer_43
2023-03-17,Product_1,9,23.69536163125356,Customer_85
2023-06-12,Product_4,5,26.723106798428326,Customer_88
2023-05-10,Product_9,6,93.80381930617833,Customer_58
2023-12-13,Product_3,9,17.38730850144998,Customer_54
2023-10-16,Product_10,5,47.37541081316989,Customer_97
2023-05-09,Product_1,2,16.062105967608503,Customer_61
2023-09-04,Product_6,4,47.71138897056922,Customer_76
2023-11-04,Product_9,10,64.30766959970052,Customer_5
2023-08-19,Product_1,7,73.52776689592943,Customer_3
2023-05-26,Product_4,5,95.17715953012191,Customer_51
2023-09-17,Product_7,6,34.56641461018465,Customer_81
2023-09-05,Product_1,4,45.82706391318889,Customer_9
2023-10-17,Product_10,6,33.08382234448441,Customer_49
2023-12-21,Product_7,5,39.1360488287075,Customer_14
2023-09-08,Product_9,10,87.2884368274473,Customer_100
2023-04-03,Product_10,7,31.53857838488314,Customer_28
2023-10-12,Product_7,10,43.93419315723083,Customer_80
2023-12-02,Product_5,1,14.993178950551474,Customer_16
2023-06-26,Product_5,7,48.78181348614051,Customer_25
2023-09-05,Product_10,3,48.50589373635603,Customer_31
2023-01-22,Product_8,10,67.55099637355809,Customer_24
2023-01-06,Product_9,8,84.34353218328057,Customer_97
2023-07-23,Product_6,7,20.763431029713637,Customer_82
2023-02-21,Product_9,7,34.9776428481432,Customer_68
2023-11-07,Product_7,2,85.88421884281473,Customer_59
2023-07-07,Product_10,4,23.727200059697548,Customer_77
2023-02-13,Product_3,10,16.167848800327878,Customer_71
2023-09-21,Product_4,8,89.88083444535727,Customer_86
2023-01-06,Product_2,6,79.8869345069252,Customer_87
2023-11-19,Product_10,1,68.95065541953922,Customer_46
2023-10-11,Product_10,2,19.270810703432126,Customer_82
2023-07-01,Product_7,6,33.18284376359553,Customer_95
2023-04-10,Product_5,8,86.95758889240832,Customer_58
2023-07-01,Product_6,2,44.889110035553195,Customer_52
2023-05-22,Product_3,7,63.07510470720636,Customer_75
2023-08-12,Product_3,5,55.99383474986097,Customer_48
2023-09-01,Product_5,1,58.428548717689004,Customer_8
2023-02-15,Product_3,9,35.91372863839989,Customer_4
2023-11-25,Product_2,4,27.018960612966698,Customer_98
2023-12-21,Product_9,9,67.92025188678289,Customer_80
2023-02-27,Product_10,3,47.74500369418731,Customer_26
2023-08-24,Product_7,2,24.406697648360606,Customer_6
2023-06-13,Product_3,10,99.7136132748803,Customer_16
2023-12-08,Product_2,1,23.398028923715685,Customer_21
2023-08-25,Product_3,3,10.258510102413041,Customer_12
2023-11-09,Product_2,6,61.69575634893675,Customer_95
2023-09-12,Product_6,9,57.65196520835559,Customer_53
2023-07-22,Product_1,7,86.32872424512885,Customer_23
2023-09-26,Product_2,6,31.192618664423623,Customer_23
2023-02-16,Product_4,8,79.3250173982703,Customer_91
2023-07-04,Product_1,6,86.96625562608546,Customer_13
2023-10-22,Product_5,8,23.77477831488512,Customer_1
2023-02-16,Product_5,2,36.60750179921097,Customer_20
2023-09-28,Product_3,9,40.65816323969278,Customer_81
2023-04-18,Product_10,6,82.61477424257241,Customer_97
2023-06-15,Product_5,4,42.901904112943285,Customer_42
2023-08-08,Product_4,6,34.78939915345868,Customer_77
2023-06-06,Product_1,3,23.845626379525513,Customer_30
2023-08-06,Product_10,7,63.12458790549251,Customer_91
2023-07-09,Product_9,8,87.88720913417347,Customer_45
2023-03-06,Product_9,5,59.06603671019081,Customer_52
2023-10-12,Product_9,10,68.16375704511108,Customer_59
2023-11-23,Product_1,4,52.61739837643746,Customer_100
2023-02-26,Product_5,7,15.845054027297548,Customer_2
2023-09-03,Product_7,6,67.26160932354803,Customer_79
2023-01-26,Product_2,5,87.68724562321681,Customer_96
2023-09-27,Product_8,3,69.11111113980758,Customer_9
2023-12-17,Product_1,7,85.17097552879818,Customer_61
2023-12-13,Product_4,4,63.501490218144546,Customer_50
2023-04-10,Product_6,5,81.7670427926171,Customer_3
2023-05-14,Product_7,3,39.38140913847266,Customer_65
2023-03-17,Product_4,7,83.13031392726732,Customer_25
2023-10-11,Product_3,1,12.178257671058969,Customer_65
2023-03-26,Product_9,2,43.5856081807179,Customer_52
2023-12-16,Product_5,1,34.58332372861496,Customer_74
2023-07-07,Product_4,7,52.79559888634211,Customer_2
2023-06-13,Product_2,5,88.63684075311178,Customer_28
2023-11-08,Product_6,3,83.562639148878,Customer_58
2023-11-07,Product_3,6,92.98043262538035,Customer_53
2023-12-05,Product_5,9,41.23226639263876,Customer_96
2023-11-16,Product_2,6,29.02796519914392,Customer_82
2023-11-25,Product_8,9,25.46240624579132,Customer_3
2023-11-03,Product_5,5,38.305774798684595,Customer_25
2023-01-10,Product_7,2,55.503658574073754,Customer_30
2023-05-17,Product_9,3,97.3723797668661,Customer_2
2023-07-22,Product_9,3,23.914076289934428,Customer_20
2023-09-10,Product_6,10,68.03092289064159,Customer_77
2023-11-02,Product_8,1,31.99600406852886,Customer_61
2023-02-25,Product_6,8,65.00691666113063,Customer_30
2023-01-26,Product_6,5,12.617671605956158,Customer_93
2023-12-15,Product_3,9,64.58410416305664,Customer_75
2023-05-06,Product_10,9,43.97202648101162,Customer_95
2023-05-04,Product_10,2,82.85210625178466,Customer_69
2023-05-07,Product_2,9,32.900151103671334,Customer_6
2023-06-09,Product_1,8,54.35811912980715,Customer_58
2023-10-28,Product_9,10,75.05598984128599,Customer_12
2023-02-10,Product_3,2,63.353490399433454,Customer_29
2023-09-19,Product_3,6,69.24897990294829,Customer_31
2023-04-03,Product_7,5,70.35651620044109,Customer_45
2023-07-12,Product_4,2,19.718203996828187,Customer_44
2023-09-07,Product_7,10,38.65959239267741,Customer_54
2023-09-17,Product_2,8,77.16782983608792,Customer_8
2023-06-15,Product_7,2,33.619942189340044,Customer_73
2023-07-08,Product_5,2,30.990201705979977,Customer_32
2023-01-06,Product_10,6,38.88162546729285,Customer_75
2023-12-25,Product_6,2,20.822396031117684,Customer_62
2023-11-14,Product_7,7,78.94357517149496,Customer_60
2023-04-07,Product_1,10,15.602786362090324,Customer_35
2023-11-17,Product_9,9,45.94013456905384,Customer_43
2023-12-03,Product_10,7,14.307937700022768,Customer_76
2023-09-12,Product_8,8,69.97127629820545,Customer_35
2023-04-22,Product_6,5,70.90649472664734,Customer_97
2023-05-25,Product_2,5,36.07232575680354,Customer_95
2023-09-18,Product_7,9,64.50910826573724,Customer_15
2023-04-12,Product_7,7,77.18883365759356,Customer_9
2023-01-08,Product_7,9,50.352974723117796,Customer_65
2023-08-14,Product_2,9,39.24010052433164,Customer_89
2023-10-06,Product_2,10,40.68219352377406,Customer_45
2023-07-25,Product_10,8,25.416794070381453,Customer_25
2023-10-06,Product_8,9,41.10273117635436,Customer_59
2023-12-06,Product_6,3,97.09400238562431,Customer_84
2023-08-25,Product_4,10,26.196183191413038,Customer_40
2023-01-27,Product_10,8,20.131582617276706,Customer_78
2023-07-10,Product_7,1,40.47093971473622,Customer_35
2023-09-17,Product_1,5,57.60093573826338,Customer_90
2023-11-16,Product_8,1,96.52737256575955,Customer_32
2023-11-27,Product_5,10,75.86565111809031,Customer_36
2023-10-15,Product_4,8,92.8609486985327,Customer_68
2023-01-17,Product_2,2,77.34612998401879,Customer_16
2023-11-20,Product_9,4,82.73219930641271,Customer_32
2023-11-02,Product_10,10,18.0499200181724,Customer_88
2023-09-08,Product_3,4,47.33131493893177,Customer_67
2023-10-08,Product_9,5,11.415426584132556,Customer_3
2023-01-27,Product_4,1,27.380545356791487,Customer_91
2023-12-11,Product_6,7,68.82285810533203,Customer_56
2023-08-16,Product_5,3,28.952208315050186,Customer_9
2023-12-11,Product_9,3,50.86328446794589,Customer_92
2023-03-16,Product_2,8,27.88504941180372,Customer_100
2023-02-04,Product_6,2,84.83839378782973,Customer_87
2023-02-28,Product_4,10,38.30404623505973,Customer_11
2023-08-24,Product_9,5,95.97200210155502,Customer_36
2023-10-02,Product_5,3,99.81073331568842,Customer_33
2023-04-04,Product_2,6,12.64028363565836,Customer_3
2023-02-01,Product_7,8,30.04945426865832,Customer_22
2023-05-14,Product_6,2,76.41063285562618,Customer_64
2023-05-13,Product_1,9,12.360606666155055,Customer_54
2023-01-07,Product_7,10,31.74553100395415,Customer_40
2023-03-13,Product_7,5,91.8587768322502,Customer_27
2023-02-28,Product_10,7,86.04851604619279,Customer_31
2023-04-23,Product_10,6,96.7876002665539,Customer_98
2023-06-03,Product_2,8,76.38132608324567,Customer_91
2023-04-13,Product_6,8,97.26359559627309,Customer_68
2023-04-17,Product_4,7,94.48913812065685,Customer_3
2023-02-23,Product_10,2,80.62529276061036,Customer_97
2023-02-01,Product_10,5,10.936176528515272,Customer_58
2023-04-16,Product_2,2,47.00318294025426,Customer_36
2023-01-26,Product_9,3,74.85087292667802,Customer_76
2023-06-19,Product_9,5,23.74906442588385,Customer_82
2023-11-14,Product_1,8,29.196610547166102,Customer_16
2023-10-13,Product_2,4,32.37962966566124,Customer_46
2023-02-21,Product_4,1,22.95948788558387,Customer_69
2023-01-07,Product_9,4,17.977270456010707,Customer_75
2023-05-01,Product_6,1,46.89821313172759,Customer_67
2023-03-15,Product_6,3,54.39028103332614,Customer_56
2023-02-20,Product_4,10,98.43966272589472,Customer_36
2023-01-25,Product_3,4,97.24291289921592,Customer_2
2023-03-15,Product_4,4,35.53258577980277,Customer_19
2023-07-17,Product_3,1,59.05907109547962,Customer_88
2023-02-01,Product_7,4,42.76901868194729,Customer_3
2023-10-15,Product_4,2,69.74212894105861,Customer_41
2023-11-12,Product_6,2,14.642897169870182,Customer_3
2023-10-10,Product_5,6,16.83075104719208,Customer_69
2023-08-24,Product_1,6,56.32349740100525,Customer_83
2023-04-23,Product_2,2,57.3997789944758,Customer_42
2023-09-08,Product_5,5,57.17094747812951,Customer_58
2023-02-24,Product_5,4,72.42507568114033,Customer_40
2023-06-13,Product_2,10,80.89494929277976,Customer_90
2023-01-24,Product_10,10,55.596356758041104,Customer_22
2023-05-01,Product_6,10,87.06526235120535,Customer_94
2023-07-17,Product_4,2,51.088515036590806,Customer_4
2023-01-24,Product_8,8,95.28625146494409,Customer_68
2023-12-21,Product_1,1,34.04308180355979,Customer_68
2023-10-28,Product_7,7,94.86298848406199,Customer_78
2023-06-10,Product_7,8,48.9635542619175,Customer_81
2023-03-21,Product_8,5,13.892562854747268,Customer_67
2023-09-04,Product_7,5,69.08294857494623,Customer_41
2023-04-28,Product_4,7,45.85300253620806,Customer_72
2023-04-22,Product_4,5,61.96157674997219,Customer_46
2023-03-24,Product_8,9,69.39739189082044,Customer_21
2023-01-01,Product_2,8,77.418279727285,Customer_62
2023-10-04,Product_9,5,35.94131075656158,Customer_57
2023-09-16,Product_4,6,19.27722340389433,Customer_34
2023-11-18,Product_2,8,19.533607394117226,Customer_83
2023-12-24,Product_8,6,59.95341702452023,Customer_49
2023-03-15,Product_1,6,40.02846244597732,Customer_34
2023-07-15,Product_3,4,63.02991446906154,Customer_31
2023-09-25,Product_4,2,59.62321444017315,Customer_55
2023-12-25,Product_4,5,87.54544915271609,Customer_72
2023-02-24,Product_5,4,79.54470141813125,Customer_51
2023-12-21,Product_4,3,47.225826609380036,Customer_100
2023-01-14,Product_4,6,40.976398313768556,Customer_77
2023-03-15,Product_4,9,17.071243766297087,Customer_56
2023-05-21,Product_8,7,90.32725955289743,Customer_78
2023-09-01,Product_9,1,34.25952565194457,Customer_50
2023-10-23,Product_6,4,56.19657715826858,Customer_31
2023-01-18,Product_8,2,84.66165532840978,Customer_78
2023-12-01,Product_8,1,92.56435719168269,Customer_89
2023-09-07,Product_2,8,13.222323869685175,Customer_74
2023-10-28,Product_6,1,33.29309191329287,Customer_60
2023-11-06,Product_10,7,56.67725411478544,Customer_33
2023-08-09,Product_6,5,43.61607653782372,Customer_77
2023-02-28,Product_10,7,53.75906430622267,Customer_89
2023-03-16,Product_8,9,51.54661758870426,Customer_90
2023-08-12,Product_6,7,19.638465621525555,Customer_22
2023-11-17,Product_5,7,45.50394332957088,Customer_21
2023-02-16,Product_7,2,97.89806379427044,Customer_40
2023-08-28,Product_6,5,27.58936987808408,Customer_46
2023-12-28,Product_6,10,10.942967091282341,Customer_55
2023-11-07,Product_9,2,93.6282966950435,Customer_77
2023-11-13,Product_8,3,53.874076818931464,Customer_70
2023-11-08,Product_4,4,34.11078681789879,Customer_11
2023-06-20,Product_4,9,60.114173246978226,Customer_82
2023-06-18,Product_5,9,51.48343719701108,Customer_55
2023-07-06,Product_2,3,78.00157949014736,Customer_81
2023-07-16,Product_1,7,92.4506916676136,Customer_38
2023-02-17,Product_5,10,29.98216247358031,Customer_1
2023-08-14,Product_3,3,17.490330757269902,Customer_100
2023-12-14,Product_3,9,61.10719408637715,Customer_4
2023-01-21,Product_8,6,47.136098206435996,Customer_14
2023-10-05,Product_3,7,64.96527480068877,Customer_16
2023-01-21,Product_10,9,34.515248819629676,Customer_34
2023-12-06,Product_2,3,65.64928883571952,Customer_62
2023-03-28,Product_2,6,16.55406057779647,Customer_87
2023-06-19,Product_1,7,19.905187986329473,Customer_15
2023-12-28,Product_7,1,42.540529374259954,Customer_15
2023-04-24,Product_9,9,87.85132403787154,Customer_1
2023-11-03,Product_3,2,37.538068874186024,Customer_33
2023-04-05,Product_6,7,82.08920420436917,Customer_9
2023-09-09,Product_10,10,41.56055307041443,Customer_56
2023-12-02,Product_5,2,95.5313991394036,Customer_14
2023-10-07,Product_2,10,56.2492662544366,Customer_34
2023-08-04,Product_1,3,19.397626394179767,Customer_75
2023-04-22,Product_6,9,29.804267462523512,Customer_84
2023-04-06,Product_7,7,65.03278026368685,Customer_95
2023-02-07,Product_8,6,48.68439014654384,Customer_42
2023-01-07,Product_7,4,28.740837561547586,Customer_97
2023-06-15,Product_1,4,47.34831676710262,Customer_94
2023-07-03,Product_6,10,85.91914936578875,Customer_31
2023-06-28,Product_10,6,59.17839592681814,Customer_27
2023-07-25,Product_6,9,90.10390221415336,Customer_56
2023-05-26,Product_2,7,53.040895143858755,Customer_46
2023-08-20,Product_9,7,67.67819072060382,Customer_79
2023-05-01,Product_6,3,79.3618106913334,Customer_25
2023-05-21,Product_4,2,31.097915380618705,Customer_66
2023-01-23,Product_8,9,19.41772130702747,Customer_90
2023-09-10,Product_2,5,84.05032335222415,Customer_98
2023-10-09,Product_1,3,21.794403902399363,Customer_23
2023-01-18,Product_5,4,86.46453487779483,Customer_93
2023-10-12,Product_4,2,34.72383622242816,Customer_59
2023-03-23,Product_9,9,70.11468327065144,Customer_69
2023-01-03,Product_9,1,90.43948097133095,Customer_45
2023-07-03,Product_4,10,98.32327523103977,Customer_80
2023-07-09,Product_4,8,78.7881534151157,Customer_95
2023-02-05,Product_7,6,96.16471143717703,Customer_18
2023-02-22,Product_5,6,45.851411223401215,Customer_46
2023-07-03,Product_6,2,88.10090217004272,Customer_14
2023-09-20,Product_9,7,37.912600896476945,Customer_80
2023-10-07,Product_9,2,73.25384935157909,Customer_12
2023-01-19,Product_10,10,37.350860268710775,Customer_20
2023-01-22,Product_5,4,68.20141521128343,Customer_38
2023-10-16,Product_4,10,87.66043558023287,Customer_21
2023-01-07,Product_5,1,84.42508706238837,Customer_47
2023-12-02,Product_2,2,20.43672673318671,Customer_63
2023-06-15,Product_3,9,92.43875428420927,Customer_94
2023-03-06,Product_6,2,52.644050399676345,Customer_5
2023-09-15,Product_9,5,37.062072381385306,Customer_49
2023-06-18,Product_1,1,14.35566302110713,Customer_76
2023-02-23,Product_8,9,27.451028878721,Customer_99
2023-01-02,Product_7,9,13.671217725505524,Customer_50
2023-10-06,Product_10,4,87.16242570843697,Customer_62
2023-12-05,Product_8,9,70.37607418595752,Customer_88
2023-09-22,Product_9,6,58.80497885703057,Customer_50
2023-11-21,Product_1,5,99.78123703910246,Customer_19
2023-10-28,Product_3,6,38.87246999527212,Customer_77
2023-10-19,Product_4,8,95.05252544571596,Customer_73
2023-05-08,Product_1,6,15.711904851099431,Customer_71
2023-06-28,Product_1,7,88.40173238974052,Customer_25
2023-03-15,Product_5,4,27.708336008508667,Customer_13
2023-01-28,Product_2,7,62.46612095228154,Customer_53
2023-07-12,Product_1,5,90.05785357447779,Customer_3
2023-11-10,Product_8,4,34.26798131814631,Customer_15
2023-12-20,Product_7,5,19.19708909765864,Customer_17
2023-11-11,Product_2,6,23.60404886881431,Customer_11
2023-01-23,Product_4,4,40.54505456883166,Customer_29
2023-01-02,Product_7,9,36.59948097201303,Customer_23
2023-07-01,Product_2,5,86.89254588975214,Customer_49
2023-05-08,Product_7,6,74.20303211215662,Customer_50
2023-10-08,Product_9,2,83.65378918087171,Customer_57
2023-01-22,Product_2,2,46.69629961288726,Customer_36
2023-07-03,Product_8,4,11.076157723565503,Customer_63
2023-07-27,Product_6,2,51.741451793675914,Customer_66
2023-02-11,Product_9,1,30.12967695562647,Customer_98
2023-08-07,Product_10,6,36.746471682012206,Customer_37
2023-04-05,Product_6,7,99.37722409897235,Customer_35
2023-04-25,Product_2,3,69.85203511086765,Customer_46
2023-10-02,Product_3,9,82.41230138222409,Customer_36
2023-07-12,Product_2,5,99.98314397883223,Customer_52
2023-05-27,Product_2,10,86.798534235924,Customer_46
2023-10-18,Product_6,10,26.926811018185983,Customer_95
2023-01-14,Product_2,10,33.0920538206445,Customer_32
2023-01-02,Product_8,9,62.74803869356839,Customer_26
2023-01-19,Product_3,9,83.24465046803064,Customer_36
2023-09-20,Product_4,5,86.3546877517524,Customer_84
2023-04-28,Product_2,7,63.91066565830058,Customer_7
2023-12-28,Product_10,3,14.841069494400324,Customer_37
2023-10-19,Product_4,10,11.705533225295687,Customer_76
